state_orig,dms_orig,county_orig,dms_dest,state_dest,naics_dest1,sctg2,tons_2012,value_2012
4,41,4013,41,4,3133,5,26.71560515982039,123.59256415246715
4,41,4013,41,4,3133,6,16.651849482757378,29.535905360475013
4,41,4013,41,4,3133,7,409.6430226118611,455.82190994536796
4,41,4013,41,4,3133,43,631.3039147220265,1410.8604610435254
4,41,4021,41,4,3133,2,0.6882289394771406,0.23019141999138212
4,41,4021,41,4,3133,3,6.020930003181205,8.716800514454565
4,41,4021,41,4,3133,4,19.695327998846548,3.3057992042223843
4,41,4021,41,4,3133,5,1.584294724906612,7.725816593072064
4,41,4021,41,4,3133,6,2.0147602239409097,3.4461189709162223
4,41,4021,41,4,3133,7,24.16688197898386,33.6321683740051
4,41,4021,41,4,3133,43,22.300155487172063,51.03890350686062
4,42,4019,41,4,3133,3,4.147969801235947,3.5568747719241256
4,42,4019,41,4,3133,5,0.38974316861593217,2.2659330057076272
4,42,4019,41,4,3133,6,0.1285178263376474,0.44101968552011495
4,42,4019,41,4,3133,7,2.197871939338111,1.9443560907721436
